5755	10000
5209	17	1.0
5209	18	1.0
5209	19	1.0
5209	44	1.0
5209	75	1.0
5209	86	1.0
5209	99	1.0
5209	128	1.0
5209	131	1.0
5209	174	1.0
5209	189	1.0
5209	245	1.0
5209	310	1.0
5209	375	1.0
5209	381	1.0
5209	601	1.0
5209	925	1.0
5209	1233	1.0
5209	1480	1.0
5210	0	2.0
5210	1	1.0
5210	2	1.0
5210	4	1.0
5210	7	1.0
5210	8	1.0
5210	9	1.0
5210	10	1.0
5210	11	1.0
5210	12	1.0
5210	28	1.0
5210	39	1.0
5210	40	1.0
5210	51	1.0
5210	59	1.0
5210	72	1.0
5210	113	1.0
5210	135	1.0
5210	139	1.0
5210	171	1.0
5210	178	1.0
5210	193	1.0
5210	333	1.0
5210	584	1.0
5210	616	1.0
5210	868	1.0
5210	3716	1.0
5210	4269	1.0
5210	6822	1.0
5210	7919	1.0
5211	0	2.0
5211	1	1.0
5211	3	1.0
5211	5	1.0
5211	10	1.0
5211	11	1.0
5211	22	1.0
5211	25	1.0
5211	30	1.0
5211	31	1.0
5211	34	1.0
5211	35	1.0
5211	50	1.0
5211	125	1.0
5211	153	1.0
5211	160	1.0
5211	181	1.0
5211	204	1.0
5211	610	1.0
5211	778	1.0
5211	1243	1.0
5211	8376	1.0
5212	0	1.0
5212	1	1.0
5212	3	1.0
5212	4	1.0
5212	5	1.0
5212	7	1.0
5212	9	1.0
5212	10	1.0
5212	13	1.0
5212	22	1.0
5212	24	1.0
5212	30	1.0
5212	31	1.0
5212	59	1.0
5212	113	1.0
5212	135	1.0
5212	171	1.0
5212	178	1.0
5212	193	1.0
5212	333	1.0
5212	616	1.0
5212	1243	1.0
5212	3716	1.0
5212	7919	1.0
5213	1	1.0
5213	3	1.0
5213	4	1.0
5213	5	1.0
5213	7	1.0
5213	9	1.0
5213	14	1.0
5213	17	1.0
5213	22	1.0
5213	27	1.0
5213	30	1.0
5213	31	1.0
5213	44	1.0
5213	52	1.0
5213	99	1.0
5213	131	1.0
5213	174	1.0
5213	245	1.0
5213	375	1.0
5213	381	1.0
5213	925	1.0
5213	1233	1.0
5213	1243	1.0
5213	1480	1.0
5214	0	1.0
5214	1	1.0
5214	3	1.0
5214	4	1.0
5214	5	1.0
5214	10	1.0
5214	15	1.0
5214	20	1.0
5214	22	1.0
5214	30	1.0
5214	31	1.0
5214	32	1.0
5214	33	1.0
5214	46	1.0
5214	118	1.0
5214	146	1.0
5214	255	1.0
5214	297	1.0
5214	1084	2.0
5214	1243	1.0
5214	2624	1.0
5214	2800	1.0
5214	2996	1.0
5215	2	1.0
5215	22	1.0
5215	47	1.0
5215	62	1.0
5215	154	1.0
5215	155	1.0
5215	183	1.0
5215	8630	2.0
5216	0	1.0
5216	2	1.0
5216	6	1.0
5216	8	1.0
5216	11	1.0
5216	12	1.0
5216	26	1.0
5216	38	1.0
5216	62	1.0
5216	141	1.0
5216	151	1.0
5216	152	1.0
5216	156	1.0
5216	182	1.0
5216	197	1.0
5216	2903	1.0
5216	7666	2.0
5217	0	2.0
5217	1	1.0
5217	2	1.0
5217	3	1.0
5217	4	1.0
5217	5	1.0
5217	6	1.0
5217	8	1.0
5217	10	1.0
5217	11	1.0
5217	15	1.0
5217	20	1.0
5217	26	1.0
5217	32	1.0
5217	33	1.0
5217	109	1.0
5217	136	1.0
5217	141	1.0
5217	143	1.0
5217	146	1.0
5217	157	1.0
5217	165	1.0
5217	1528	2.0
5217	3516	1.0
5217	3663	1.0
5217	4663	1.0
5217	7521	1.0
5217	9906	1.0
5218	0	2.0
5218	1	1.0
5218	2	1.0
5218	3	1.0
5218	4	1.0
5218	7	1.0
5218	9	1.0
5218	10	1.0
5218	11	1.0
5218	14	1.0
5218	17	1.0
5218	18	1.0
5218	19	1.0
5218	20	1.0
5218	26	1.0
5218	28	1.0
5218	54	1.0
5218	110	1.0
5218	118	1.0
5218	120	1.0
5218	136	1.0
5218	145	1.0
5218	158	1.0
5218	161	1.0
5218	1951	1.0
5218	3049	1.0
5218	4016	1.0
5218	6802	1.0
5218	9168	1.0
5219	0	2.0
5219	1	1.0
5219	2	1.0
5219	7	1.0
5219	8	1.0
5219	10	1.0
5219	11	1.0
5219	12	1.0
5219	17	1.0
5219	20	1.0
5219	25	1.0
5219	28	1.0
5219	39	1.0
5219	40	1.0
5219	46	1.0
5219	53	1.0
5219	73	1.0
5219	106	1.0
5219	116	1.0
5219	132	1.0
5219	134	1.0
5219	148	1.0
5219	158	1.0
5219	309	1.0
5219	2194	1.0
5219	3671	1.0
5219	4714	1.0
5219	7785	1.0
5220	0	2.0
5220	1	1.0
5220	2	1.0
5220	3	1.0
5220	5	1.0
5220	6	1.0
5220	8	1.0
5220	10	1.0
5220	11	1.0
5220	17	1.0
5220	25	1.0
5220	26	1.0
5220	34	1.0
5220	35	1.0
5220	44	1.0
5220	49	1.0
5220	54	1.0
5220	81	1.0
5220	83	1.0
5220	96	1.0
5220	121	1.0
5220	129	1.0
5220	292	1.0
5220	1792	1.0
5220	2867	1.0
5220	3818	1.0
5220	5259	1.0
5220	7863	1.0
5220	8930	1.0
5221	0	1.0
5221	1	1.0
5221	2	1.0
5221	3	1.0
5221	5	1.0
5221	6	1.0
5221	7	1.0
5221	8	1.0
5221	10	1.0
5221	13	1.0
5221	17	1.0
5221	20	1.0
5221	24	1.0
5221	25	1.0
5221	26	1.0
5221	46	1.0
5221	54	1.0
5221	73	1.0
5221	83	1.0
5221	116	1.0
5221	129	1.0
5221	132	1.0
5221	148	1.0
5221	158	1.0
5221	1792	1.0
5221	2194	1.0
5221	2867	1.0
5221	3671	1.0
5221	4714	1.0
5221	5259	1.0
5221	7863	1.0
5222	0	1.0
5222	1	1.0
5222	2	1.0
5222	3	1.0
5222	4	1.0
5222	6	1.0
5222	7	1.0
5222	8	1.0
5222	9	1.0
5222	11	1.0
5222	12	1.0
5222	13	1.0
5222	17	1.0
5222	20	1.0
5222	29	1.0
5222	44	1.0
5222	46	1.0
5222	47	1.0
5222	67	1.0
5222	101	1.0
5222	108	1.0
5222	119	1.0
5222	121	1.0
5222	3346	1.0
5222	3818	1.0
5222	4165	1.0
5222	6879	1.0
5223	0	2.0
5223	1	1.0
5223	2	1.0
5223	3	1.0
5223	4	1.0
5223	5	1.0
5223	6	1.0
5223	7	1.0
5223	8	1.0
5223	10	1.0
5223	11	1.0
5223	17	1.0
5223	38	1.0
5223	42	1.0
5223	44	1.0
5223	65	1.0
5223	66	1.0
5223	74	1.0
5223	95	1.0
5223	97	1.0
5223	114	1.0
5223	172	1.0
5223	384	1.0
5223	661	1.0
5223	1991	1.0
5223	4894	1.0
5224	1	1.0
5224	2	1.0
5224	3	1.0
5224	4	1.0
5224	5	1.0
5224	6	1.0
5224	7	1.0
5224	8	1.0
5224	9	1.0
5224	13	2.0
5224	17	1.0
5224	20	1.0
5224	24	1.0
5224	29	1.0
5224	42	1.0
5224	44	1.0
5224	46	1.0
5224	67	1.0
5224	74	1.0
5224	95	1.0
5224	97	1.0
5224	108	1.0
5224	121	1.0
5224	172	1.0
5224	384	1.0
5224	661	1.0
5224	1991	1.0
5224	3346	1.0
5224	3818	1.0
5224	6879	1.0
5225	0	1.0
5225	1	1.0
5225	2	1.0
5225	3	1.0
5225	4	1.0
5225	5	1.0
5225	6	1.0
5225	7	1.0
5225	8	1.0
5225	10	1.0
5225	17	1.0
5225	20	1.0
5225	41	1.0
5225	42	1.0
5225	46	1.0
5225	73	1.0
5225	74	1.0
5225	95	1.0
5225	97	1.0
5225	104	1.0
5225	116	1.0
5225	132	1.0
5225	148	1.0
5225	158	1.0
5225	172	1.0
5225	384	1.0
5225	661	1.0
5225	1991	1.0
5225	2194	1.0
5225	3671	1.0
5225	4714	1.0
5226	0	1.0
5226	1	1.0
5226	2	1.0
5226	3	1.0
5226	4	1.0
5226	5	1.0
5226	6	1.0
5226	7	1.0
5226	8	1.0
5226	9	1.0
5226	10	1.0
5226	14	1.0
5226	17	1.0
5226	20	1.0
5226	42	1.0
5226	58	1.0
5226	74	1.0
5226	95	1.0
5226	97	1.0
5226	110	1.0
5226	118	1.0
5226	136	1.0
5226	149	1.0
5226	158	1.0
5226	172	1.0
5226	384	1.0
5226	661	1.0
5226	1951	1.0
5226	1991	1.0
5226	3049	1.0
5226	6802	1.0
5227	0	1.0
5227	1	1.0
5227	2	1.0
5227	3	1.0
5227	4	1.0
5227	5	1.0
5227	6	1.0
5227	8	1.0
5227	10	1.0
5227	15	1.0
5227	20	1.0
5227	32	1.0
5227	33	1.0
5227	42	1.0
5227	74	1.0
5227	95	1.0
5227	97	1.0
5227	117	1.0
5227	136	1.0
5227	143	1.0
5227	146	1.0
5227	172	1.0
5227	173	1.0
5227	384	1.0
5227	661	1.0
5227	1528	2.0
5227	1991	1.0
5227	3516	1.0
5227	3663	1.0
5227	4663	1.0
5228	0	1.0
5228	1	1.0
5228	2	1.0
5228	3	1.0
5228	4	1.0
5228	6	1.0
5228	7	1.0
5228	9	1.0
5228	11	1.0
5228	14	1.0
5228	17	1.0
5228	18	1.0
5228	19	1.0
5228	23	1.0
5228	37	1.0
5228	68	1.0
5228	79	1.0
5228	82	1.0
5228	87	1.0
5228	94	1.0
5228	117	1.0
5228	158	1.0
5228	167	1.0
5228	168	1.0
5228	565	1.0
5228	1951	1.0
5228	5099	1.0
5228	6452	1.0
5228	9131	1.0
5229	0	2.0
5229	1	1.0
5229	2	1.0
5229	4	1.0
5229	7	1.0
5229	8	1.0
5229	10	1.0
5229	11	1.0
5229	12	1.0
5229	21	1.0
5229	28	1.0
5229	39	1.0
5229	40	1.0
5229	45	1.0
5229	54	1.0
5229	56	1.0
5229	60	1.0
5229	77	1.0
5229	78	1.0
5229	105	1.0
5229	124	1.0
5229	147	1.0
5229	177	1.0
5229	233	1.0
5229	444	1.0
5229	2114	1.0
5229	3953	1.0
5229	4302	1.0
5230	0	2.0
5230	1	1.0
5230	2	1.0
5230	3	1.0
5230	5	1.0
5230	6	1.0
5230	10	1.0
5230	11	1.0
5230	16	1.0
5230	18	1.0
5230	19	1.0
5230	25	1.0
5230	34	1.0
5230	35	1.0
5230	36	1.0
5230	46	1.0
5230	64	1.0
5230	71	1.0
5230	100	1.0
5230	102	1.0
5230	122	1.0
5230	192	1.0
5230	202	1.0
5230	238	1.0
5230	1546	1.0
5230	2378	1.0
5230	2476	1.0
5230	5794	1.0
5231	0	1.0
5231	1	1.0
5231	2	1.0
5231	3	1.0
5231	4	1.0
5231	5	1.0
5231	6	1.0
5231	7	1.0
5231	10	1.0
5231	13	1.0
5231	18	1.0
5231	19	1.0
5231	21	1.0
5231	24	1.0
5231	56	1.0
5231	60	1.0
5231	78	1.0
5231	100	1.0
5231	102	1.0
5231	124	1.0
5231	147	1.0
5231	177	1.0
5231	192	1.0
5231	202	1.0
5231	238	1.0
5231	444	1.0
5231	1546	1.0
5231	2114	1.0
5231	3953	1.0
5231	4302	1.0
5231	5794	1.0
5232	0	1.0
5232	1	1.0
5232	2	1.0
5232	4	1.0
5232	7	1.0
5232	9	1.0
5232	11	1.0
5232	13	1.0
5232	16	1.0
5232	28	1.0
5232	29	1.0
5232	39	1.0
5232	40	1.0
5232	45	1.0
5232	51	1.0
5232	70	1.0
5232	80	1.0
5232	84	1.0
5232	93	1.0
5232	122	1.0
5232	208	1.0
5232	217	1.0
5232	273	1.0
5232	1304	1.0
5232	2378	1.0
5232	2476	1.0
5232	3779	1.0
5232	5080	1.0
5232	9924	1.0
5233	0	2.0
5233	1	1.0
5233	2	1.0
5233	8	1.0
5233	10	1.0
5233	11	1.0
5233	25	1.0
5233	28	1.0
5233	34	1.0
5233	35	1.0
5233	36	1.0
5233	42	1.0
5233	50	1.0
5233	69	1.0
5233	88	1.0
5233	90	1.0
5233	91	1.0
5233	97	1.0
5233	127	1.0
5233	172	1.0
5233	246	1.0
5233	291	1.0
5233	1710	1.0
5233	2412	1.0
5233	2658	1.0
5233	7667	1.0
5233	9354	1.0
5233	9835	1.0
5234	0	2.0
5234	1	1.0
5234	2	1.0
5234	3	1.0
5234	6	1.0
5234	10	1.0
5234	11	1.0
5234	18	1.0
5234	19	1.0
5234	25	1.0
5234	26	1.0
5234	37	1.0
5234	43	1.0
5234	54	1.0
5234	55	1.0
5234	76	1.0
5234	79	1.0
5234	85	1.0
5234	107	1.0
5234	115	1.0
5234	130	1.0
5234	167	1.0
5234	1619	1.0
5234	3562	1.0
5234	4522	1.0
5234	9663	1.0
5235	0	1.0
5235	1	1.0
5235	2	1.0
5235	3	1.0
5235	6	1.0
5235	10	1.0
5235	13	1.0
5235	18	1.0
5235	19	1.0
5235	24	1.0
5235	25	1.0
5235	26	1.0
5235	34	1.0
5235	35	1.0
5235	36	1.0
5235	54	1.0
5235	69	1.0
5235	85	1.0
5235	88	1.0
5235	115	1.0
5235	127	1.0
5235	167	1.0
5235	246	1.0
5235	291	1.0
5235	1619	1.0
5235	1710	1.0
5235	2412	1.0
5235	2658	1.0
5235	3562	1.0
5235	4522	1.0
5235	7667	1.0
5236	1	1.0
5236	2	1.0
5236	3	1.0
5236	4	1.0
5236	6	1.0
5236	7	1.0
5236	9	1.0
5236	13	1.0
5236	16	1.0
5236	18	1.0
5236	19	1.0
5236	26	1.0
5236	27	1.0
5236	29	1.0
5236	52	1.0
5236	54	1.0
5236	70	1.0
5236	80	1.0
5236	85	1.0
5236	115	1.0
5236	122	1.0
5236	167	1.0
5236	208	1.0
5236	217	1.0
5236	273	1.0
5236	1619	1.0
5236	2378	1.0
5236	2476	1.0
5236	3562	1.0
5236	3779	1.0
5236	4522	1.0
5237	0	1.0
5237	1	1.0
5237	2	1.0
5237	4	1.0
5237	7	1.0
5237	8	1.0
5237	11	1.0
5237	12	1.0
5237	20	1.0
5237	27	1.0
5237	28	1.0
5237	39	1.0
5237	40	1.0
5237	46	1.0
5237	57	1.0
5237	61	1.0
5237	86	1.0
5237	98	1.0
5237	112	1.0
5237	123	1.0
5237	127	1.0
5237	177	1.0
5237	246	1.0
5237	291	1.0
5237	359	1.0
5237	799	1.0
5237	1571	1.0
5237	2658	1.0
5237	7772	1.0
5238	0	2.0
5238	1	1.0
5238	2	1.0
5238	3	1.0
5238	5	1.0
5238	6	1.0
5238	8	1.0
5238	10	1.0
5238	11	1.0
5238	12	1.0
5238	17	1.0
5238	25	1.0
5238	34	1.0
5238	35	1.0
5238	44	1.0
5238	59	1.0
5238	63	1.0
5238	92	1.0
5238	128	1.0
5238	131	1.0
5238	159	1.0
5238	183	1.0
5238	250	1.0
5238	978	1.0
5238	1827	1.0
5238	1840	1.0
5238	1881	1.0
5238	2001	1.0
5239	1	1.0
5239	2	1.0
5239	3	1.0
5239	4	1.0
5239	5	1.0
5239	6	1.0
5239	7	1.0
5239	8	1.0
5239	12	1.0
5239	13	1.0
5239	20	1.0
5239	24	1.0
5239	27	1.0
5239	46	1.0
5239	57	1.0
5239	63	1.0
5239	98	1.0
5239	123	1.0
5239	127	1.0
5239	128	1.0
5239	177	1.0
5239	183	1.0
5239	246	1.0
5239	250	1.0
5239	291	1.0
5239	1571	1.0
5239	1840	1.0
5239	1881	1.0
5239	2001	1.0
5239	2658	1.0
5239	7772	1.0
5240	1	1.0
5240	2	1.0
5240	3	1.0
5240	4	1.0
5240	5	1.0
5240	6	1.0
5240	7	1.0
5240	8	1.0
5240	9	1.0
5240	12	1.0
5240	13	1.0
5240	16	1.0
5240	29	1.0
5240	58	1.0
5240	63	1.0
5240	70	1.0
5240	80	1.0
5240	122	1.0
5240	128	1.0
5240	149	1.0
5240	183	1.0
5240	208	1.0
5240	217	1.0
5240	250	1.0
5240	273	1.0
5240	1840	1.0
5240	1881	1.0
5240	2001	1.0
5240	2378	1.0
5240	2476	1.0
5240	3779	1.0
5241	0	1.0
5241	1	1.0
5241	2	1.0
5241	3	1.0
5241	4	1.0
5241	5	1.0
5241	6	1.0
5241	7	1.0
5241	8	1.0
5241	10	1.0
5241	12	1.0
5241	21	1.0
5241	56	1.0
5241	60	1.0
5241	63	1.0
5241	78	1.0
5241	124	1.0
5241	128	1.0
5241	138	1.0
5241	147	1.0
5241	177	1.0
5241	183	1.0
5241	190	1.0
5241	250	1.0
5241	444	1.0
5241	1840	1.0
5241	1881	1.0
5241	2001	1.0
5241	2114	1.0
5241	3953	1.0
5241	4302	1.0
5242	1	1.0
5242	2	1.0
5242	3	1.0
5242	4	1.0
5242	5	1.0
5242	6	1.0
5242	7	1.0
5242	8	1.0
5242	9	1.0
5242	12	1.0
5242	14	1.0
5242	17	1.0
5242	37	1.0
5242	63	1.0
5242	68	1.0
5242	79	1.0
5242	82	1.0
5242	117	1.0
5242	128	1.0
5242	150	1.0
5242	158	1.0
5242	168	1.0
5242	183	1.0
5242	211	1.0
5242	250	1.0
5242	565	1.0
5242	1840	1.0
5242	1881	1.0
5242	1951	1.0
5242	2001	1.0
5242	5099	1.0
5243	0	1.0
5243	1	1.0
5243	2	1.0
5243	3	1.0
5243	4	1.0
5243	5	1.0
5243	6	1.0
5243	7	1.0
5243	9	1.0
5243	11	1.0
5243	42	1.0
5243	56	1.0
5243	75	1.0
5243	99	1.0
5243	124	1.0
5243	135	1.0
5243	139	1.0
5243	147	1.0
5243	150	1.0
5243	164	1.0
5243	182	1.0
5243	194	1.0
5243	196	1.0
5243	256	1.0
5243	330	1.0
5243	444	1.0
5243	6052	1.0
5243	8380	1.0
5243	9373	1.0
5244	0	2.0
5244	1	1.0
5244	2	1.0
5244	4	1.0
5244	7	1.0
5244	8	1.0
5244	9	1.0
5244	10	1.0
5244	11	1.0
5244	12	1.0
5244	28	1.0
5244	37	1.0
5244	45	1.0
5244	72	1.0
5244	113	1.0
5244	146	1.0
5244	160	1.0
5244	162	1.0
5244	169	1.0
5244	181	1.0
5244	191	1.0
5244	215	1.0
5244	268	1.0
5244	7076	1.0
5244	7087	1.0
5244	7669	1.0
5244	7834	1.0
5244	9301	1.0
5244	9565	1.0
5245	0	2.0
5245	1	1.0
5245	3	1.0
5245	5	1.0
5245	10	1.0
5245	11	1.0
5245	22	1.0
5245	25	1.0
5245	30	1.0
5245	31	1.0
5245	36	1.0
5245	56	1.0
5245	153	1.0
5245	175	1.0
5245	176	1.0
5245	185	1.0
5245	225	1.0
5245	230	1.0
5245	296	1.0
5245	2168	1.0
5245	9870	1.0
5246	0	1.0
5246	1	1.0
5246	3	1.0
5246	4	1.0
5246	5	1.0
5246	7	1.0
5246	9	1.0
5246	10	1.0
5246	13	1.0
5246	22	1.0
5246	24	1.0
5246	30	1.0
5246	31	1.0
5246	37	1.0
5246	113	1.0
5246	146	1.0
5246	160	1.0
5246	181	1.0
5246	268	1.0
5246	2168	1.0
5246	7076	1.0
5246	7087	1.0
5246	7669	1.0
5246	7834	1.0
5247	1	1.0
5247	3	1.0
5247	4	1.0
5247	5	1.0
5247	7	1.0
5247	9	1.0
5247	22	1.0
5247	27	1.0
5247	30	1.0
5247	31	1.0
5247	52	1.0
5247	56	1.0
5247	99	1.0
5247	124	1.0
5247	135	1.0
5247	147	1.0
5247	150	1.0
5247	182	1.0
5247	194	1.0
5247	330	1.0
5247	444	1.0
5247	2168	1.0
5247	6052	1.0
5247	8380	1.0
5248	1	1.0
5248	3	1.0
5248	4	1.0
5248	5	1.0
5248	7	1.0
5248	9	1.0
5248	14	1.0
5248	17	1.0
5248	22	1.0
5248	30	1.0
5248	31	1.0
5248	37	1.0
5248	68	1.0
5248	79	1.0
5248	82	1.0
5248	117	1.0
5248	158	1.0
5248	168	1.0
5248	201	1.0
5248	270	1.0
5248	565	1.0
5248	1951	1.0
5248	2168	1.0
5248	5099	1.0
5249	0	1.0
5249	1	1.0
5249	3	1.0
5249	4	1.0
5249	5	1.0
5249	10	1.0
5249	15	1.0
5249	20	1.0
5249	22	1.0
5249	30	1.0
5249	31	1.0
5249	32	1.0
5249	33	1.0
5249	136	1.0
5249	143	1.0
5249	146	1.0
5249	322	1.0
5249	362	1.0
5249	1528	2.0
5249	2168	1.0
5249	3516	1.0
5249	3663	1.0
5249	4663	1.0
5250	2	1.0
5250	22	1.0
5250	23	2.0
5250	62	1.0
5250	154	1.0
5250	155	1.0
5250	8648	2.0
5251	0	1.0
5251	2	1.0
5251	6	1.0
5251	8	1.0
5251	11	1.0
5251	12	1.0
5251	21	2.0
5251	47	1.0
5251	62	1.0
5251	151	1.0
5251	152	1.0
5251	156	1.0
5251	288	1.0
5251	7118	2.0
5251	8689	1.0
5252	0	2.0
5252	1	1.0
5252	2	1.0
5252	3	1.0
5252	4	1.0
5252	5	1.0
5252	6	1.0
5252	8	1.0
5252	10	1.0
5252	11	1.0
5252	12	1.0
5252	16	2.0
5252	23	1.0
5252	32	1.0
5252	33	1.0
5252	38	1.0
5252	157	1.0
5252	203	1.0
5252	228	1.0
5252	450	1.0
5252	698	1.0
5252	1533	2.0
5252	3502	1.0
5252	3642	1.0
5253	0	2.0
5253	1	1.0
5253	2	1.0
5253	3	1.0
5253	4	1.0
5253	5	1.0
5253	6	1.0
5253	7	1.0
5253	9	1.0
5253	10	1.0
5253	11	1.0
5253	14	1.0
5253	15	1.0
5253	18	1.0
5253	19	1.0
5253	21	1.0
5253	42	1.0
5253	97	1.0
5253	110	1.0
5253	120	1.0
5253	170	1.0
5253	197	1.0
5253	479	1.0
5253	515	1.0
5253	1150	1.0
5253	1217	1.0
5253	1274	1.0
5253	7573	1.0
5253	8900	1.0
5254	0	2.0
5254	1	1.0
5254	2	1.0
5254	4	1.0
5254	7	1.0
5254	8	1.0
5254	9	1.0
5254	10	1.0
5254	11	1.0
5254	12	1.0
5254	16	1.0
5254	28	1.0
5254	37	1.0
5254	39	1.0
5254	40	1.0
5254	73	1.0
5254	79	1.0
5254	106	1.0
5254	143	1.0
5254	148	1.0
5254	165	1.0
5254	202	1.0
5254	238	1.0
5254	449	1.0
5254	464	1.0
5254	1298	1.0
5254	2941	1.0
5254	6714	1.0
5254	7610	1.0
5255	0	2.0
5255	1	1.0
5255	2	1.0
5255	3	1.0
5255	5	1.0
5255	6	1.0
5255	10	1.0
5255	11	1.0
5255	18	1.0
5255	19	1.0
5255	25	1.0
5255	34	1.0
5255	35	1.0
5255	56	1.0
5255	81	1.0
5255	83	1.0
5255	86	1.0
5255	118	1.0
5255	121	1.0
5255	145	1.0
5255	147	1.0
5255	208	1.0
5255	273	1.0
5255	416	1.0
5255	1321	1.0
5255	1726	1.0
5255	2150	1.0
5255	2491	1.0
5255	3040	1.0
5256	0	1.0
5256	1	1.0
5256	2	1.0
5256	3	1.0
5256	4	1.0
5256	5	1.0
5256	6	1.0
5256	7	1.0
5256	9	1.0
5256	10	1.0
5256	13	1.0
5256	16	1.0
5256	18	1.0
5256	19	1.0
5256	24	1.0
5256	37	1.0
5256	73	1.0
5256	79	1.0
5256	83	1.0
5256	86	1.0
5256	143	1.0
5256	145	1.0
5256	148	1.0
5256	449	1.0
5256	464	1.0
5256	1298	1.0
5256	1321	1.0
5256	1726	1.0
5256	2491	1.0
5256	3040	1.0
5256	7610	1.0
5257	0	1.0
5257	1	1.0
5257	2	1.0
5257	3	1.0
5257	4	1.0
5257	5	1.0
5257	6	1.0
5257	7	1.0
5257	9	1.0
5257	10	1.0
5257	14	1.0
5257	15	1.0
5257	18	1.0
5257	19	1.0
5257	21	1.0
5257	27	1.0
5257	52	1.0
5257	83	1.0
5257	86	1.0
5257	110	1.0
5257	145	1.0
5257	170	1.0
5257	479	1.0
5257	1150	1.0
5257	1217	1.0
5257	1274	1.0
5257	1321	1.0
5257	1726	1.0
5257	2491	1.0
5257	3040	1.0
5257	7573	1.0
5258	0	1.0
5258	1	1.0
5258	2	1.0
5258	3	1.0
5258	4	1.0
5258	5	1.0
5258	6	1.0
5258	10	1.0
5258	16	2.0
5258	18	1.0
5258	19	1.0
5258	32	1.0
5258	33	1.0
5258	38	1.0
5258	41	1.0
5258	83	1.0
5258	86	1.0
5258	104	1.0
5258	145	1.0
5258	203	1.0
5258	1321	1.0
5258	1533	2.0
5258	1726	1.0
5258	2491	1.0
5258	3040	1.0
5258	3502	1.0
5258	3642	1.0
5259	0	1.0
5259	1	1.0
5259	2	1.0
5259	4	1.0
5259	7	1.0
5259	8	1.0
5259	9	1.0
5259	11	1.0
5259	12	1.0
5259	14	1.0
5259	15	1.0
5259	28	1.0
5259	39	1.0
5259	40	1.0
5259	41	1.0
5259	51	1.0
5259	59	1.0
5259	67	1.0
5259	89	1.0
5259	101	1.0
5259	116	1.0
5259	134	1.0
5259	503	1.0
5259	886	1.0
5259	1217	1.0
5259	1219	1.0
5259	1274	1.0
5259	2077	1.0
5259	5778	1.0
5260	0	2.0
5260	1	1.0
5260	2	1.0
5260	3	1.0
5260	5	1.0
5260	6	1.0
5260	8	1.0
5260	10	1.0
5260	11	1.0
5260	12	1.0
5260	25	1.0
5260	26	1.0
5260	34	1.0
5260	35	1.0
5260	50	1.0
5260	65	1.0
5260	74	1.0
5260	96	1.0
5260	114	1.0
5260	125	1.0
5260	129	1.0
5260	504	1.0
5260	967	1.0
5260	999	1.0
5260	1168	1.0
5260	5427	1.0
5260	6059	1.0
5260	6806	1.0
5260	6984	1.0
5261	1	1.0
5261	2	1.0
5261	3	1.0
5261	4	1.0
5261	5	1.0
5261	6	1.0
5261	7	1.0
5261	8	1.0
5261	9	1.0
5261	12	1.0
5261	13	1.0
5261	14	1.0
5261	15	1.0
5261	24	1.0
5261	26	1.0
5261	41	1.0
5261	59	1.0
5261	67	1.0
5261	74	1.0
5261	89	1.0
5261	116	1.0
5261	129	1.0
5261	886	1.0
5261	999	1.0
5261	1217	1.0
5261	1219	1.0
5261	1274	1.0
5261	2077	1.0
5261	5427	1.0
5261	6059	1.0
5261	6806	1.0
5262	0	1.0
5262	1	1.0
5262	2	1.0
5262	3	1.0
5262	4	1.0
5262	5	1.0
5262	6	1.0
5262	7	1.0
5262	8	1.0
5262	9	1.0
5262	11	1.0
5262	12	1.0
5262	13	1.0
5262	20	1.0
5262	29	1.0
5262	47	1.0
5262	82	1.0
5262	94	1.0
5262	108	1.0
5262	114	1.0
5262	119	1.0
5262	125	1.0
5262	581	1.0
5262	967	1.0
5262	1168	1.0
5262	7390	1.0
5262	8651	1.0
5263	0	2.0
5263	1	1.0
5263	2	1.0
5263	3	1.0
5263	4	1.0
5263	5	1.0
5263	6	1.0
5263	7	1.0
5263	8	1.0
5263	9	1.0
5263	10	1.0
5263	11	1.0
5263	12	1.0
5263	17	1.0
5263	38	1.0
5263	66	1.0
5263	77	1.0
5263	78	1.0
5263	95	1.0
5263	124	1.0
5263	163	1.0
5263	365	1.0
5263	446	1.0
5263	688	1.0
5263	5681	1.0
5263	6483	1.0
5263	7173	1.0
5263	8537	1.0
5264	0	2.0
5264	1	1.0
5264	2	1.0
5264	3	1.0
5264	4	1.0
5264	5	1.0
5264	6	1.0
5264	7	1.0
5264	8	1.0
5264	9	1.0
5264	10	1.0
5264	11	1.0
5264	12	1.0
5264	15	1.0
5264	23	1.0
5264	64	1.0
5264	68	1.0
5264	87	1.0
5264	100	1.0
5264	122	1.0
5264	174	1.0
5264	267	1.0
5264	310	1.0
5264	615	1.0
5264	5575	1.0
5264	6596	1.0
5264	8360	1.0
5264	8644	1.0
5265	0	2.0
5265	1	1.0
5265	2	1.0
5265	3	1.0
5265	4	1.0
5265	5	1.0
5265	6	1.0
5265	7	1.0
5265	8	1.0
5265	9	1.0
5265	10	1.0
5265	11	1.0
5265	12	1.0
5265	21	1.0
5265	51	1.0
5265	60	1.0
5265	80	1.0
5265	93	1.0
5265	103	1.0
5265	105	1.0
5265	193	1.0
5265	254	1.0
5265	333	1.0
5265	696	1.0
5265	6775	1.0
5265	7462	1.0
5265	8755	1.0
5265	8915	1.0
5266	0	2.0
5266	1	1.0
